url|id_auteur|auteur|sexe|pays|haiku
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=576&lg=f|chev-h|Henri Chevignard|H|France|très haut la ronde des hirondelles - le jour persiste
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6931&lg=f|mena-pd|Paul David Mena|H|USA|nuit agitée --\\des empreintes de pas\\sur la lune
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6729&lg=f|tome-s|Serge Tomé|H|Belgique|premières pousses --\\elle a des herbes jusqu'au capot\\la vieille auto
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1766&lg=f|brill-y|Yves Brillon|H|Canada|à la Toussaint\\les trompettes de la mort -\\cinq ou six
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5514&lg=f|gabr-d|Damien Gabriels|H|France|le décolleté\\de la jeune ceuilleuse\\- champ de melons
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3512&lg=f|dumo-g|Gérard Dumon|H|France|fin de saison\\le klaxon du boulanger\\de plus en plus tôt
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=481&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|   lisant un livre\\   une clarté soudaine\\   la pleine lune
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2153&lg=f|quin-p|Philippe Quinta|H|France|Vieille rue du centre\\Un plein magasin\\De fringues gothiques
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=703&lg=f|py-d|Daniel Py|H|France|   New-York, Septembre --\\   Le sens unique désigne\\   le nuage tournoyant
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2582&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|A travers le brouillard\\quelques taches de rouge\\les premiers rouge-gorges
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1813&lg=f|cayr-a|André Cayrel|H|France|novembre\\de la bûche de pin fendue\\un parfum d'été
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6732&lg=f|pell-j|Josette Pellet|F|Suisse|soupe aux nouilles\\dans la rue au Vat Sen\\le ciel dans mon bol
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3227&lg=f|gabr-d|Damien Gabriels|H|France|duvet bien à plat\\et couverture pliée -\\son coin de porte au carré
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=744&lg=f|vanm-r|Robert Van Muylder|H|Belgique|Grande surface\\Une odeur de poireau\\Au rayon parfum
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6002&lg=f|alsa-m|Mohamad Alsari|H|Syria|Matin d'automne\\de ma poitrine\\le brouillard sort
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5145&lg=f|mena-pd|Paul David Mena|H|USA|(le froid soudain--\\une fraîche couche de glace\\sur la sortie de secours)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1759&lg=f|bala-i|Israel Balan|H|Mexico|(une poussière plus épaisse\\sur le petit Bouddha --\\début d'automne)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4143&lg=f|pell-j|Josette Pellet|F|Suisse|A chaque halte\\chacun son arbuste -\\buissons de fleurs jaunes
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=198&lg=f|mara-c|Christophe Marand|H|France|parc désert\\tapis de feuilles jaunes\\qu'un chat roux foule
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6781&lg=f|sprite| sprite|?|England|équinoxe –\\le souffle laborieux\\de son poumon restant
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7690&lg=f|somp-p|Patrick Somprou|H|France|lendemain de fêtes\\nu sur le trottoir\\le cadavre d'un sapin
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1746&lg=f|cayr-a|André Cayrel|H|France|Train italien ponctuel\\- même retard à l'aller\\qu'au retour
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=580&lg=f|chev-h|Henri Chevignard|H|France|brume estivale - \\la ville en ombres chinoises \\du noir au gris
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5293&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|La lune sur les cèdres\\dans la forêt pluviale\\l'odeur de toi
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6108&lg=f|hoar-v|Vincent Hoarau|H|France|cette nuit debout\\les primevères noyées\\dans le brouillard
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5368&lg=f|holl-m|Mark Holloway|H|UK|Racines à l'air.\\L'arbre hors de\\sa maison natale
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7281&lg=f|bikko| Bikko|H|France|pluie continue\\pour rappeler le soleil \\un rhum arrangé
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6883&lg=f|hoar-v|Vincent Hoarau|H|France|les corbeaux se ruent\\sur le champs retourné -\\black friday
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7660&lg=f|beau-a|Angélique Beauchemin|F|Canada|entre les feuilles du févier\\se glissent\\les étoiles filantes
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=550&lg=f|beau-m|Micheline Beaudry|F|Canada|courber la tête\\en passant sous le lilas\\lourd de neige
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5610&lg=f|robe-b|Bruno Robert|H|France|matin noir\\et blanc de brouillard\\et ces croix de bois
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7074&lg=f|creu-c|Coralie Berhault Creuzet |F|France|plaine enneigée...\\ma poitrine\\gonflée de lait
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3174&lg=f|sorl-w|William Sorlien|H|USA|lost\\on wildwood road\\water lilies directionless
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4793&lg=f|gabr-d|Damien Gabriels|H|France|jardin de brume -\\le bleu d'automne délavé\\des hortensias fanés
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6464&lg=f|quin-p|Philippe Quinta|H|France|ciel d'orage -\\un héron remonte le fleuve\\en silence
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3223&lg=f|sorl-w|William Sorlien|H|USA|mordre\\à une orange amère\\dégel de janvier
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3267&lg=f|sorl-w|William Sorlien|H|USA|une file de wagons de charbon\\vue du pont de chemin de fer\\retour du froid
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5549&lg=f|gabr-d|Damien Gabriels|H|France|transplantant le jasmin\\une famille de cloportes\\expropriée
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6958&lg=f|darn-b|Brian Austin Darnell|H|USA|Nuit étoilée -\\sur la grand route\\un camion change de vitesse
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6450&lg=f|mena-pd|Paul David Mena|H|USA|ciel menaçant --\\le bourdonnement\\d'une ligne électrique
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2607&lg=f|bala-i|Israel Balan|H|Mexico|noirceur d'hiver -\\le dernier train rentre\\dans le tunnel
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1105&lg=f|mena-pd|Paul David Mena|H|USA|neige de printemps --\\une femme enceinte se repose\\ses mains sur son ventre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6733&lg=f|char-jl|Jean-Louis Chartrain|H|France|Dans le vieux baquet\\je puise à même la source\\du ciel
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7233&lg=f|mout-a|Abelhak  Moutachaoui Abdou|H|Maroc|Moisson-\\l'épouvantail veille\\sur la théière
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2071&lg=f|bala-i|Israel Balan|H|Mexico|le chauffeur de taxi\\me raconte sa vie --\\pluie d'automne
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2838&lg=f|quin-p|Philippe Quinta|H|France|dimanche d'automne\\écobuages\\et coups de feu
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6056&lg=f|mena-pd|Paul David Mena|H|USA|café du lundi matin\\la conversation roule sur\\"The Walking Dead"
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3488&lg=f|hell-e|Eric Hellal|H|France|reflets de la lune\\sur les canettes de Coca\\- benne à ferraille
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7138&lg=f|cosb-c|Christian Cosberg|H|France|de la lune\\ne reste\\qu'une rognure d'ongle
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3953&lg=f|gabr-d|Damien Gabriels|H|France|bruit de l'aspirateur -\\le soleil se cache\\derrière un nuage
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7682&lg=f|hous-f|Florence Houssais|F|France|Mains gelées\\la chaleur de la leçon\\photocopiée
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1467&lg=f|rais-c|Carol Raisfeld|F|USA|sur la vitre -\\l'empreinte de sa main\\traîne
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6486&lg=f|alsa-m|Mohamad Alsari|H|Syria|La ville assiégée\\la lune\\entre et sort
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4934&lg=f|pham-mt|Minh-Triêt Pham|H|France|perruque carnaval -\\une touche de fantaisie\\pendant la chimio
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1943&lg=f|quin-p|Philippe Quinta|H|France|Feu de ronces vertes\\devant l'ancienne maison-\\Menace de pluie
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5649&lg=f|junc-m|Monique Junchat|F|France|hématome\\sur mon sein défilent\\toutes les couleurs de l'aube
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3574&lg=f|gabr-d|Damien Gabriels|H|France|nuit de novembre -\\sur mes mains l'odeur\\de l'herbe broyée
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=372&lg=f|chev-h|Henri Chevignard|H|France|la veranda\\avant la mise en bocaux -\\senteurs de pêches
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2916&lg=f|tome-s|Serge Tomé|H|Belgique|Gaza --\\le massacre des Innocents\\sous la censure
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1119&lg=f|mena-pd|Paul David Mena|H|USA|dégrafant son soutien-gorge\\la lune passe\\au-dessus du sommet des arbres
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5799&lg=f|dufl-m|Michel Duflo|H|France|premier thé -\\au parfum de bergamote\\le jour se lève
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6462&lg=f|dufl-m|Michel Duflo|H|France|soirée bach et brahms –\\quelque part dans les vignes\\un chien hurle à la mort
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3965&lg=f|gabr-d|Damien Gabriels|H|France|café brûlant -\\mes lunettes\\voilées de vapeur
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6103&lg=f|dase-a|Abia Dasein|F||Robe à fleurs usée\\Sous la pluie la mendiante\\Fidèle au poste
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2151&lg=f|quin-p|Philippe Quinta|H|France|Salle des I.R.M\\Derrière la porte, le rire\\des infirmières
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5619&lg=f|py-d|Daniel Py|H|France|sans cesse ce soir\\rallumer les bougies\\que souffle le vent
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=484&lg=f|supo-l|Lucia Supova|F|Luxembourg|jambes croisées\\nous buvons nos cafés\\et parlons de la guerre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6678&lg=f|mcdo-j|John McDonald|H|Scotland(UK)|hern an me -\\oor harns\\collin ilk ither
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4102&lg=f|gabr-d|Damien Gabriels|H|France|à pas lents dans le parc\\herbe et terre humide avant\\huit heures de clim
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1846&lg=f|cesa-jc|Jean-Claude César|H|France|encore la nuit-\\seule dans la cuisine\\elle casse des noix
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7527&lg=f|gabr-d|Damien Gabriels|H|France|montée du col -\\je traverse le grésillement \\de la ligne électrique
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1906&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|Ce jour sombre et gris --\\une pluie fine tombe surveillent\\les roses déssèchées
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7931&lg=f|mcdo-j|John McDonald|H|Scotland(UK)|rin-ower pheasie\\...tasht\\wattergaw
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7529&lg=f|dumo-g|Gérard Dumon|H|France|cette araignée\\au-dessus du compost\\comme elle est grasse !
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6411&lg=f|derl-m|Marie Derley|F|Belgique|sable de plage\\les vestiges d’un château\\au fond de mes poches
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=129&lg=f|supo-l|Lucia Supova|F|Luxembourg|le dégel\\dans une fenêtre étroite\\la demi-lune
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2628&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|lente promenade\\vers le cimetière\\le souvenir des iris bleus
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=867&lg=f|bell-j|Janick Belleau|F|Canada|crèmes de beauté\\le jour la nuit le jour\\l'automne touche à sa fin
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7477&lg=f|mcdo-j|John McDonald|H|Scotland(UK)|pleine lune -\\traces d'escargots\\.... telle une broderie
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5973&lg=f|mena-pd|Paul David Mena|H|USA|des nouvelles de sa rechute --\\si lente\\tombe la pluie
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2552&lg=f|cesa-jc|Jean-Claude César|H|France|matin de tempête-\\le grille-pain dans la cuisine\\à sa place
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2271&lg=f|sprite| sprite|?|England|demi-lune\\premier jour des soldes\\dans Oxford Street
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2072&lg=f|bala-i|Israel Balan|H|Mexico|pigeons on wires -\\he tunes his guitar\\beside a pole
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5741&lg=f|sakh-mj|Marie Jeanne Sakhinis-De Meis|F|France|Epiphanie\\un soleil blafard et\\son absence
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4656&lg=f|gabr-d|Damien Gabriels|H|France|fenêtre entrouverte -\\quelques accords de trombone\\dans le soir de mai
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4144&lg=f|pell-j|Josette Pellet|F|Suisse|vingt gamins lao\\fusils pointés sur leur cible -\\au cybercafé
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5417&lg=f|gabr-d|Damien Gabriels|H|France|soir d'anniversaire -\\un bracelet rouge\\offert à ma montre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5621&lg=f|holl-m|Mark Holloway|H|UK|another day\\another apple crumble\\. . . autumn deepens
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7177&lg=f|rais-c|Carol Raisfeld|F|USA|froid de l'automne . . .\\au loin le coup de sifflet\\du train du soir
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2342&lg=f|cham-d|Dominique Champollion|?|France|lune blonde\\entre les draps\\froissements d'elle
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1337&lg=f|dudo-d|Denise Dudon|F|France|sur tous les objets\\qu'il a regardés ici\\beaucoup de poussière
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6825&lg=f|wart-j|Julie Warther|F|USA|Perseïdes . . . \\quelque part une vache\\appelle après son veau
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7578&lg=f|gabr-d|Damien Gabriels|H|France|matin de brume -\\elle taille au plus fin\\son crayon à paupières
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4036&lg=f|gabr-d|Damien Gabriels|H|France|tronc du vieux pin -\\une mue de cigale\\face au couchant
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1589&lg=f|chev-h|Henri Chevignard|H|France|RTT\\Arrêt dans l'aire de repos\\pour la tétée
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3740&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|Pour toujours attendre\\une sonnerie de téléphone\\en regardant la pluie
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5958&lg=f|quin-p|Philippe Quinta|H|France|grillades -\\dans le feu la vieille chaise\\s'effondre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6286&lg=f|said-n|Nidal Saidi|H|Algérie|rentrant du marché\\une empreinte de pas\\sur mon soulier
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2934&lg=f|hell-e|Eric Hellal|H|France|ces rails\\ont-ils changé depuis Dachau ?\\- bombes sur Gaza
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=879&lg=f|chev-h|Henri Chevignard|H|France|Mandarines\\disposées en pyramides\\chez l'Egyptien
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5079&lg=f|holl-m|Mark Holloway|H|UK|faucon, sur un poteau de cloture\\première lueur,\\la pluie une sorte de brouillard.
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4556&lg=f|gabr-d|Damien Gabriels|H|France|première neige -\\des graffitis d'oiseaux\\au seuil du jour
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5881&lg=f|mena-pd|Paul David Mena|H|USA|(méditation du matin --un couvercle d'égout\\fumant)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5759&lg=f|mena-pd|Paul David Mena|H|USA|mon portefeuille d'actions -\\des flaques remplies\\de pluie d'hiver
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6003&lg=f|alsa-m|Mohamad Alsari|H|Syria|balançoire à la lune\\son soutien\\Sur la corde à linge
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6536&lg=f|cayr-a|André Cayrel|H|France|nuit des étoiles\\une lampe frontale file\\dans la nuit
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2155&lg=f|quin-p|Philippe Quinta|H|France|Soirée entre amis\\A sept pour une raclette\\à six trous
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=524&lg=f|cayr-a|André Cayrel|H|France|vingt ans après\\- un seul visage au fond du puits\\de mon père
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5554&lg=f|dufl-m|Michel Duflo|H|France|l'avis de décès\\glissé sous la porte -\\lumières d'automne
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=350&lg=f|rose-l|Luc Rose|H|France|Brumes d'octobre\\le bruit de la corne\\sans le bateau
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4213&lg=f|gabr-d|Damien Gabriels|H|France|départ du train -\\la nuit s'installe\\à la fenêtre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7799&lg=f|mout-a|Abelhak  Moutachaoui Abdou|H|Maroc|Seulement si la neige fond.\\Des hommes qui boivent du thé.\\Au café de la montagne !
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5276&lg=f|cayr-a|André Cayrel|H|France|en haut des cuisses\\dans l'espace sous le slip\\un morceau de mer
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2590&lg=f|quin-p|Philippe Quinta|H|France|23:30\\la lune n'est pas loin\\d'être pleine
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7175&lg=f|weat-z|Zoe Weatherwax|F||zone industrielle\\vite avant les tondeuses\\les couleurs du printemps
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7635&lg=f|gabr-d|Damien Gabriels|H|France|premier matin de gel -\\un vol d'oies au-dessus\\du flot des voitures
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1117&lg=f|mena-pd|Paul David Mena|H|USA|préparant notre voyage\\des flashes d'éclair\\au delà de l'horizon
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6117&lg=f|holl-m|Mark Holloway|H|UK|early spring\\one morning the clang of\\scaffolding poles
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5343&lg=f|bala-i|Israel Balan|H|Mexico|ruido de tráfico\\él afina\\su guitarra
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3594&lg=f|mena-pd|Paul David Mena|H|USA|crépuscule de novembre --\\la chaleur\\d'une chanson familière
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3624&lg=f|tuga-f|Francis Tugayé|H|France|Cinquante-neuf ans ~\\le noir profond de la lune\\à peine entamé
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5555&lg=f|tale-a|Allal Taleb|H|Belgique|En plus de ses tâches\\ses cheveux rappellent l'automne\\ma voisine du bus
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=114&lg=f|gabr-d|Damien Gabriels|H|France|nuit de dégel -\\le bonhomme de neige\\est parti sans sa pipe
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3110&lg=f|hell-e|Eric Hellal|H|France|vestiaire - \\ouvrier noir, cadre blanc\\en Éminence
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7425&lg=f|colp-v|Virginie Colpart|F|France|je tourne la tête\\en passant devant l'église\\nouvel attentat
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7274&lg=f|lahl-m|Meryem Lahlou|F|Maroc|Branche cassée.\\Fleurs dans un autre endroit.\\Maintenant.
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5911&lg=f|mena-pd|Paul David Mena|H|USA|secluded highway --\\we turn\\the radio off
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5150&lg=f|py-d|Daniel Py|H|France|ce matin\\du balcon mouillé\\ramasser les restes de cire\\de la bougie-Charlie
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1587&lg=f|rais-c|Carol Raisfeld|F|USA|seasons stilled --\\a red paper poppy\\in memoriam
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=828&lg=f|cres-jp|Jean-Paul Cresta|H|France|Soleil d' hiver\\Sur le toit rouge , un CD\\Fait du morse
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6000&lg=f|coud-b|Ben Coudert|H|France|choisir sa monture\\hypnotisé par les miches\\de l'opticienne
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7384&lg=f|deho-p|Pascale Dehoux|F|France|Saisons des amours ~\\Les escargots ramassés\\deux par deux
