,url,id_auteur,auteur,sexe,pays,haiku
3064,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2661&lg=f,quin-p,Philippe Quinta,H,France,lune gibbeuse-\\par une voix de femme\\envouté
3065,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7089&lg=f,alsa-m,Mohamad Alsari,H,Syria,du puits\\dans un seau j'attrape\\une lune
3066,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1820&lg=f,bilq-b,Bill Bilquin,H,Belgique,un point plus sombre\\dans la neige de l'échographie\\pleine lune d'automne
3067,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7068&lg=f,lour-k,Karyn Louryan ,F,Belgique,journée de glace...\\cette hâte d'allumer\\la lampe
3068,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3339&lg=f,bilq-b,Bill Bilquin,H,Belgique,le silence\\de la pluie d'avril\\après la douche
3069,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7700&lg=f,darn-b,Brian Austin Darnell,H,USA,solitude;\\la traînée d'une goutte de pluie\\descendant la vitre
3070,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6538&lg=f,coud-b,Ben Coudert,H,France,banlieue rouge -\\le champ lexical\\en jachère
3071,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5703&lg=f,dute-d,Danièle Duteil,F,France,nuit pleine\\dans le couloir mes pas\\guidés par la lune
3072,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7698&lg=f,mout-a,Abelhak  Moutachaoui Abdou,H,Maroc,Avant de dormir-\\le petit jette un coup d'oeil \\sur le bonhomme de neige
3073,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2954&lg=f,gabr-d,Damien Gabriels,H,France,premier jour de l'an - \\je change la lame \\de mon rasoir
3074,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2947&lg=f,mass-s,Sarah Masselink,F,France,pluie de novembre -\\le long du tramway\\un coquelicot
3075,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6749&lg=f,tome-s,Serge Tomé,H,Belgique,arrivé au bout de la tige\\le liseron se dresse\\vers le ciel
3076,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3372&lg=f,dute-d,Danièle Duteil,F,France,Pentecôte\\la flamme\\dans ses yeux
3077,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2070&lg=f,gabr-d,Damien Gabriels,H,France,une  alarme\\au loin dans la nuit -\\ses pieds glacés
3078,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6922&lg=f,quin-p,Philippe Quinta,H,France,"Alep -\\des ruines, des rats\\et quelques gosses"
3079,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=8070&lg=f,masm-s,Sarra Masmoudi,F,Tunisie,lumière d'Octobre~\\mes doigts noircis\\par les grenades
3080,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=537&lg=f,supo-l,Lucia Supova,F,Luxembourg,septembre:\\les vaguelettes s'en vont vers le sud\\deux baigneurs de soleil\\se promènent
3081,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6326&lg=f,coud-b,Ben Coudert,H,France,oiseau de nuit -\\la pupille dilatée\\de la barmaid
3082,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3786&lg=f,mena-pd,Paul David Mena,H,USA,premier de décembre ---\\une autre tasse froide\\de café
3083,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1178&lg=f,supo-l,Lucia Supova,F,Luxembourg,croassement et craquement\\des morceaux de givre tombent\\dans le feu
3084,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5191&lg=f,holl-m,Mark Holloway,H,UK,résolutions hésitantes les gouttières encore pleines des feuilles de l'an passé
3085,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1272&lg=f,bilq-b,Bill Bilquin,H,Belgique,après le feu d'artifice\\il s'émerveille\\devant la lune
3086,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=456&lg=f,py-d,Daniel Py,H,France,la danse du tissu\\autour des jambes de la femme\\grève des transports
3087,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2150&lg=f,quin-p,Philippe Quinta,H,France,Salle des I.R.M\\la porte et tous ses symboles\\déjà redoutable
3088,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2119&lg=f,bala-i,Israel Balan,H,Mexico,nuit étoilée --\\les phalènes tournent autour\\du réverbère
3089,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5880&lg=f,mena-pd,Paul David Mena,H,USA,zazen —\\cette mouche qui se heurte\\contre la vitre ensoleillée
3090,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3933&lg=f,kolo-a,Angelika Kolompar Renville,F,Canada,attendant le soleil\\les nuages cachent sa face\\première tasse de café
3091,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4759&lg=f,etge-d,Danièle Étienne-Georgelin,F,France,Deux fils d'argent :\\l'araignée d'un arbre à l'autre\\trace l'horizon
3092,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6889&lg=f,py-d,Daniel Py,H,France,l'odeur du pain\\remplit tout l'appartement -\\fin fond de la nuit
3093,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6111&lg=f,mare-g,Gérard Maréchal,H,France,"Café noir,\\la beauté fêlée\\du vieux bol"
3094,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2464&lg=f,hell-e,Eric Hellal,H,France,montrant la voie lactée\\à mon fils ~\\beuglement d'un veau
3095,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2675&lg=f,quin-p,Philippe Quinta,H,France,soirée flamenco -\\sur les étagères\\de faux cactus
3096,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1027&lg=f,dudo-d,Denise Dudon,F,France,nuit de juillet\\face aux constellations\\la même solitude
3097,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4103&lg=f,gabr-d,Damien Gabriels,H,France,pelouse rase -\\une feuille du jasmin\\rouge sang
3098,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=266&lg=f,supo-l,Lucia Supova,F,Luxembourg,les dos noirs des pierres tombales\\-- quelques couleurs à l'horizon\\après le coucher de soleil
3099,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1795&lg=f,cres-jp,Jean-Paul Cresta,H,France,Cagoules Nike\\contre casques CRS\\le cirque à Sarko
3100,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6535&lg=f,cayr-a,André Cayrel,H,France,on dérange pas\\celles qui travaillent dit elle\\évitant leurs toiles
3101,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4707&lg=f,naga-l,Louis Nagara,H,France,elle ne l'est plus \\l'eau froide du robinet\\canicule
3102,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1472&lg=f,rais-c,Carol Raisfeld,F,USA,mère et fille\\jeu d'échecs --\\deux reines
3103,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3529&lg=f,gabr-d,Damien Gabriels,H,France,nappe de brouillard -\\le grésillement de la ligne\\à haute tension
3104,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7583&lg=f,lecl-h,Hélène Leclerc,F,Canada,randonnée matinale\\encore un peu de nuit\\entre les arbres
3105,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7976&lg=f,moys-c,Choupie Moysan,F,France,Tous les mois\\une lunaison rouge--\\matin gris
3106,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6493&lg=f,mare-g,Gérard Maréchal,H,France,"Le chien errant,\\ses yeux\\couleur de pluie"
3107,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6756&lg=f,mena-pd,Paul David Mena,H,USA,hors saison --\\la serveuse\\ne regarde plus\\son smartphone
3108,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7997&lg=f,alex-m,Marlène Alexa,F,Egypte,bruine d'automne\\acidulée et fraiche\\la pomme verte
3109,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=120&lg=f,mart-m,Michel Martin,H,France, jour d'été\\deux ânes suivent leur ombre\\sur la route
3110,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7366&lg=f,mena-pd,Paul David Mena,H,USA,orage en vue --\\des enfants qui jouent\\avec des allumettes
3111,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6650&lg=f,tome-s,Serge Tomé,H,Belgique,concert public\\sur la place remplie de monde\\le feu rouge inutile
3112,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=844&lg=f,vand-g,Guy Vanden Broeck,H,Belgique,Journal du matin -\\deux merles se signalent\\les traces du chat.
3113,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=8009&lg=f,hupp-i,Iocasta Huppen,F,Belgique,Ecouter la pluie\\près d'une lampe en papier -\\soir de septembre
3114,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7808&lg=f,wisd-j,John Wisdom,H,USA,brouillard matinal\\les points vertes des oignons\\percent le sol
3115,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5102&lg=f,holl-m,Mark Holloway,H,UK,dans la haie\\les fenêtres éclairées\\d'un train
3116,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7749&lg=f,wisd-j,John Wisdom,H,USA,équinoxe —\\la double grande roue\\sur le lac
3117,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4209&lg=f,bikko, Bikko,H,France,halo solaire ~ \\la brume sent le cheval\\et le feu de bois
3118,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6596&lg=f,dumo-g,Gérard Dumon,H,France,pluie d'orage\\le galop de l'essoreuse\\remplit la maison
3119,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5282&lg=f,bala-i,Israel Balan,H,Mexico,soleil du matin --\\les longues ombres\\des petites pierres
3120,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1417&lg=f,mena-pd,Paul David Mena,H,USA,cruellement froide\\une boite avec de vieilles lettres d'amour\\cachée dans le grenier
3121,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7395&lg=f,dumo-g,Gérard Dumon,H,France,fin du jour\\sur la terrasse une tasse\\reste encore un peu
3122,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1345&lg=f,fero-j,Jean Féron,H,France,Elle s'essouffle à suivre\\sa poitrine bondissante\\la jogueuse en short
3123,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4773&lg=f,mena-pd,Paul David Mena,H,USA,(décharge publique --\\des vieillards\\se disputant à propos de politique)
3124,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2044&lg=f,quin-p,Philippe Quinta,H,France,Chaleur torride\\Il astique le reflet\\de sa Porsche noire
3125,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4924&lg=f,serj-d,David Serjeant,H,UK,matin de givre\\la vapeur monte des toits\\et de mon café africain
3126,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4812&lg=f,holl-m,Mark Holloway,H,UK,le mot exact pour les parenthèses m'échappe croissant de lune
3127,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7323&lg=f,coud-b,Ben Coudert,H,France,lune de miel -\\sur les draps blancs notre désir\\écarlate
3128,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5265&lg=f,kolo-a,Angelika Kolompar Renville,F,Canada,dans la forêt tropicale\\la mousse pend des arbres\\le son du silence
3129,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2866&lg=f,vanm-r,Robert Van Muylder,H,Belgique,la marque du sel\\sur son pantalon de ville -\\un homme à la mer
3130,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=975&lg=f,bilq-b,Bill Bilquin,H,Belgique,samedi matin\\sous le cerisier du japon\\une flaque rose
3131,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5699&lg=f,dufl-m,Michel Duflo,H,France,lumières de noël -\\un sans-abri allume\\sa lampe frontale
3132,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5630&lg=f,dufl-m,Michel Duflo,H,France,juste le bruit\\des pages que je tourne -\\insomnie
3133,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4311&lg=f,naga-l,Louis Nagara,H,France,rien qu'un instant\\l'odeur des pins\\en allant au travail
3134,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2386&lg=f,cayr-a,André Cayrel,H,France,à son chant répond\\les harpons du vieux Japon\\baleine au printemps
3135,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1454&lg=f,pala-p,Patrick Palaquer,H,France,vue sur l'amère\\quand elle se penche à la fenêtre\\avec cet air vague
3136,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5797&lg=f,dufl-m,Michel Duflo,H,France,écroulée la grange\\de mes premiers baisers -\\froid pénétrant
3137,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5945&lg=f,hoar-v,Vincent Hoarau,H,France,temps des jonquilles\\dans la rue le son si net\\de ses hauts talons
3138,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=8043&lg=f,gabr-d,Damien Gabriels,H,France,vigilance canicule -\\le petit lézard gris \\suit l'ombre du mur
3139,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7058&lg=f,bikko, Bikko,H,France,village perdu\\une vieille à sa fenêtre\\veille sur le virage
3140,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7498&lg=f,lour-k,Karyn Louryan ,F,Belgique,potée à feu lent\\la lune se rapproche\\de la baie vitrée
3141,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2950&lg=f,dute-d,Danièle Duteil,F,France,premier jour de l'an\\entre fromage et café\\refaire le monde
3142,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6544&lg=f,dufl-m,Michel Duflo,H,France,au gré du vent\\sur son matelas pneumatique –\\monde flottant
3143,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5396&lg=f,mcdo-j,John McDonald,H,Scotland(UK),le veuf -\\dans son alliance\\brillent les bougies de Pâques
3144,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7984&lg=f,klac-n,Nicholas David Klacsanzky ,H,Ukraine,minuit . . . \\l'odeur de bâtonnet d'encens\\se consumant
3145,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4910&lg=f,mena-pd,Paul David Mena,H,USA,terminal vide --\\les titres de l'actualité\\pour des fantômes
3146,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2080&lg=f,py-d,Daniel Py,H,France,Elle fit de la danse.\\Ses gros mollets cuivrés\\sous la pluie de septembre.
3147,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7261&lg=f,fetu-p,Patrick Fetu,H,France,maison de retraite\\ma mère me parle\\de celle aux cheveux gris
3148,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7521&lg=f,darn-b,Brian Austin Darnell,H,USA,dénouer \\les cordes d'hamac;\\l'odeur des feuilles brûlées
3149,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=389&lg=f,kolo-a,Angelika Kolompar Renville,F,Canada,   (Premier jour d'octobre\\   le soleil du matin dans mes yeux\\   bruit métallique de la chaudière)
3150,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=360&lg=f,kolo-a,Angelika Kolompar Renville,F,Canada,   ciel d'automne\\   plusieurs couches de nuages\\   tas de feuilles
3151,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7241&lg=f,nica-r,Ruth Nicaise,F,Belgique,Le jardin oublié\\quelques lupins debouts\\en rébellion
3152,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5078&lg=f,holl-m,Mark Holloway,H,UK,nuit sans étoiles\\le cycliste\\sans lumières
3153,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1380&lg=f,kolo-a,Angelika Kolompar Renville,F,Canada,Une brise d'océan --\\tourne les pages vides\\d'un bloc note de haïkiste
3154,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2237&lg=f,cayr-a,André Cayrel,H,France,Noël au Japon\\pas trouvé de mots de saisons \\pour les pendaisons
3155,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6667&lg=f,lecl-h,Hélène Leclerc,F,Canada,Route des Baleines\\dans l’eau le dos rond\\d’un rocher
3156,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3254&lg=f,mena-pd,Paul David Mena,H,USA,trop branché pour dormir\\trop fatigué pour rêver\\vent d'hiver
3157,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=74&lg=f,macr-c,Carole MacRury,F,USA,   à demi-endormie\\   le rythme de\\   la pluie qui s'éloigne
3158,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6859&lg=f,somp-p,Patrick Somprou,H,France,Bruine d'automne-\\de la librairie ne reste\\que l'enseigne
3159,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7271&lg=f,masm-s,Sarra Masmoudi,F,Tunisie,soif de Ramadhan~\\les étals débordent\\de parfum
3160,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5220&lg=f,bala-i,Israel Balan,H,Mexico,ballons de l'an neuf --\\la femme enceinte\\se contemple dans le miroir
3161,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3177&lg=f,sorl-w,William Sorlien,H,USA,pétards\\dans le lointain\\poivre sur la langue
3162,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4755&lg=f,gabr-d,Damien Gabriels,H,France,brûlant une à une\\de vieilles lettres d'amour -\\un peu de fumée grise
3163,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5868&lg=f,holl-m,Mark Holloway,H,UK,hiver sombre\\sous le pont de chemin de fer\\les fleurs des graffiti
3164,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1427&lg=f,mena-pd,Paul David Mena,H,USA,ses épaules bien bronzées\\enveloppées dans un pull-over --\\fin de l'été
3165,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1491&lg=f,sori-h,Hélène Soris,F,France,Balade en Chautagne\\juste un chemin de lumière\\soleil sur le lac
3166,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3351&lg=f,sorl-w,William Sorlien,H,USA,une lune brumeuse\\flotte dans ma tasse\\saké blanc
3167,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1742&lg=f,bala-i,Israel Balan,H,Mexico,odeur de pluie\\par la fenêtre ouverte\\pas de moustique
3168,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6741&lg=f,elen-r,Roger Mvoungaud Elenga,H,Belgique,Dans la brume\\surgit la joggeuse puis\\une bouffée de parfum
3169,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2127&lg=f,sprite, sprite,?,England,vent violent\\le pissenlit essaime\\au creux de l'océan
3170,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7305&lg=f,alsa-m,Mohamad Alsari,H,Syria,Avec la vieille balançoire\\les souvenirs \\viennent et vont
3171,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7543&lg=f,masm-s,Sarra Masmoudi,F,Tunisie,heure d'hiver~\\un peu plus de chocolat\\dans les muffins
3172,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4095&lg=f,macr-c,Carole MacRury,F,USA,citrouille illuminée\\l'image des phalènes\\dans les yeux du chat
3173,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5659&lg=f,mair-ma,Marie-Alice Maire,F,France,Kukaï de Paris -\\entre deux fenêtres\\deux pendules arrêtées
3174,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7047&lg=f,lour-k,Karyn Louryan ,F,Belgique,ciel de glace —\\au linge elle ajoute une dose\\de blanc nucléaire
3175,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6293&lg=f,bikko, Bikko,H,France,Lisbonne Bergerac\\le va et vient incessant\\des essuie-glaces
3176,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5661&lg=f,fetu-p,Patrick Fetu,H,France,Au pied de l'arbre\\la dernière balle\\de la chienne.
3177,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6828&lg=f,mena-pd,Paul David Mena,H,USA,veille d'élection --\\rentrer à la maison\\dans le noir
3178,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5170&lg=f,mena-pd,Paul David Mena,H,USA,coup de froid --\\le chien du ferrailleur\\et sa lourde chaïne
3179,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=189&lg=f,quer-p,Pascal Quero,H,France,mur du cimetière\\la vigne vierge déborde\\rouge en octobre
3180,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=719&lg=f,rose-l,Luc Rose,H,France,Tout le monde pleure\\A cet enterrement\\Le bébé aussi
3181,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5484&lg=f,holl-m,Mark Holloway,H,UK,penchant par-dessus la côture notre dernière rose du voisin
3182,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7664&lg=f,masm-s,Sarra Masmoudi,F,Tunisie,douceur d'Octobre~\\le soleil fume \\dans la tasse de thé
3183,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=192&lg=f,sene-n,Nicole Senecal,F,Canada,vents et pluie\\entre les montagnes\\le dos d'une baleine
3184,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4231&lg=f,rais-c,Carol Raisfeld,F,USA,matin couvert --\\elle met plus de rouge\\sur ses joues
3185,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1029&lg=f,dudo-d,Denise Dudon,F,France,éclats de soleil\\sur les rames des avirons\\- rapides rameurs
3186,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5173&lg=f,rais-c,Carol Raisfeld,F,USA,pluie d'hiver --\\un parapluie à fleurs\\à l'enterrement
3187,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1871&lg=f,py-d,Daniel Py,H,France,le recueil d'un ami :\\un moine zen ratisse\\l'angle de la couverture
3188,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2643&lg=f,cres-jp,Jean-Paul Cresta,H,France,"Soleil d'hiver ,\\le premier papillon blanc \\dans le jasmin"
3189,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=489&lg=f,sprite, sprite,?,England,lune des neiges\\si froide encore\\notre entente
3190,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4640&lg=f,gabr-d,Damien Gabriels,H,France,un an de plus -\\un premier chant d'oiseau\\dans mon insomnie
3191,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6606&lg=f,nick-e,Eléonore Nickolay,F,France,fin de l’été\\le trou de la poche du short\\encore plus grand
3192,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=177&lg=f,macr-c,Carole MacRury,F,USA,nous buvons un thé sucré\\en silence . . .\\une mère de soldat
